"Incid_Type","BurnBndAc"
"Prescribed Fire",6.98286275146894
"Prescribed Fire",8.489616423646
"Wildfire",7.2283884515736
"Prescribed Fire",7.91826468609527
"Wildfire",7.68202151082687
"Wildfire",9.91358638721354
"Wildfire",9.92915529928471
"Wildfire",9.81749383936915
"Wildfire",10.4794546406329
"Prescribed Fire",7.86403565907245
"Wildfire",8.03300949859667
"Wildfire",7.30921236569276
"Prescribed Fire",9.00048316498771
"Prescribed Fire",9.1018638956401
"Wildfire",9.80917687306489
"Prescribed Fire",7.43838353004431
"Prescribed Fire",6.88550967003482
"Prescribed Fire",7.02997291170639
"Wildfire",8.34711636103872
"Prescribed Fire",7.21890970761906
"Prescribed Fire",7.24279792279376
"Prescribed Fire",7.96623977655947
"Prescribed Fire",7.57507169950756
"Prescribed Fire",7.25276241805319
"Wildfire",7.84306401669205
"Wildfire",8.46674164792014
"Wildfire",9.17730051789798
"Prescribed Fire",10.5500932886602
"Prescribed Fire",9.23307985894567
"Prescribed Fire",8.33423142973486
"Wildfire",7.57095858316901
"Wildfire",8.18339736999843
"Prescribed Fire",8.65032450401942
"Wildfire",9.48903215258983
"Prescribed Fire",10.505040141935
"Wildfire",9.41662256621498
"Wildfire",8.50309426703674
"Prescribed Fire",6.50279004591562
"Prescribed Fire",6.84694313958538
"Prescribed Fire",6.54391184556479
"Wildfire",7.20340552108309
"Wildfire",7.15851399732932
"Prescribed Fire",7.45298232946546
"Prescribed Fire",8.40916244720253
"Prescribed Fire",11.3132664797788
"Prescribed Fire",8.20357773693795
"Prescribed Fire",6.41673228251233
"Wildfire",7.80016307039296
"Wildfire",7.75619534394812
"Prescribed Fire",6.57786135772105
"Prescribed Fire",6.26149168432104
"Wildfire",11.894418867239
"Wildfire",9.46304272553194
"Wildfire",9.05916858417444
"Wildfire",6.92461239604856
"Wildfire",8.49433389727015
"Prescribed Fire",8.11701408773731
"Prescribed Fire",7.8046592970561
"Prescribed Fire",8.76655014954635
"Prescribed Fire",7.53422832627409
"Prescribed Fire",6.98007594056176
"Wildfire",7.05617528410041
"Unknown",7.98070782086967
"Prescribed Fire",6.78897174299217
"Wildfire",9.25272913846797
"Wildfire",7.16703787691222
"Wildfire",9.8204319773988
"Prescribed Fire",9.48600046920064
"Prescribed Fire",7.26892012819372
"Prescribed Fire",6.30627528694802
"Wildfire",9.44026090756942
"Prescribed Fire",6.85118492749374
"Wildfire",7.33106030521863
"Prescribed Fire",8.07184314960916
"Prescribed Fire",7.19443685110033
"Prescribed Fire",8.04398443122155
"Wildfire",7.63530388625941
"Prescribed Fire",6.77992190747225
"Prescribed Fire",8.97360486714251
"Prescribed Fire",7.37148929521428
"Prescribed Fire",7.20934025660291
"Prescribed Fire",8.11342663994365
"Prescribed Fire",6.43133108193348
"Prescribed Fire",7.65964295456468
"Prescribed Fire",7.79975331828725
"Prescribed Fire",8.14148104145742
"Wildfire",7.43897159239586
"Prescribed Fire",7.79276172081653
"Wildfire",9.54373645350864
"Wildfire",8.15075647027555
"Wildfire",8.081784206935
"Wildfire",8.31727776622123
"Wildfire",7.83873755959928
"Wildfire",8.80327398250104
"Wildfire",8.55948610360649
"Wildfire",7.83873755959928
"Prescribed Fire",9.80785732152088
"Wildfire",8.83448260862068
"Prescribed Fire",9.83745458193169
"Prescribed Fire",6.61472560020376
"Prescribed Fire",6.77422388635761
"Prescribed Fire",7.46737106691756
"Prescribed Fire",7.57250298502038
"Prescribed Fire",7.3362856600213
"Prescribed Fire",6.75110146893676
"Wildfire",8.86064104177388
"Wildfire",8.08394570229562
"Wildfire",9.15239341202133
"Prescribed Fire",7.41818082272679
"Prescribed Fire",7.99631723179675
"Prescribed Fire",6.41836493593621
"Prescribed Fire",6.80903930604298
"Prescribed Fire",8.54985397365579
"Wildfire",9.9480306152868
"Wildfire",8.69466969654699
"Prescribed Fire",6.56526497003536
"Wildfire",11.1852682615302
"Prescribed Fire",6.53813982376767
"Prescribed Fire",6.65027904858742
"Wildfire",8.3719361787591
"Wildfire",6.59030104819669
"Wildfire",6.60800062529609
"Prescribed Fire",7.26682734752059
"Prescribed Fire",7.69211333959547
"Prescribed Fire",7.755767170103
"Wildfire",7.14755927118945
"Prescribed Fire",6.60123011872888
"Wildfire",7.71690613529839
"Wildfire",9.23386156701753
"Wildfire",9.70777675862316
"Prescribed Fire",7.32317071794347
"Prescribed Fire",7.89580837708318
"Prescribed Fire",6.57786135772105
"Unknown",6.25575004175337
"Prescribed Fire",6.65544035036765
"Prescribed Fire",7.82284529027977
"Wildfire",10.3310728617284
"Wildfire",8.52377150677636
"Prescribed Fire",6.66440902035041
"Wildfire",9.65771488316156
"Wildfire",10.0678148459578
"Wildfire",8.97423821949758
"Wildfire",9.11877317845069
"Wildfire",9.23219970632908
"Wildfire",8.22817689595132
"Wildfire",9.57456673206775
"Wildfire",8.79512791241314
"Wildfire",7.11151211649616
"Wildfire",7.9373746961633
"Wildfire",7.84619881549743
"Wildfire",9.78650419705031
"Prescribed Fire",7.39572160860205
"Wildfire",9.04723303410603
"Prescribed Fire",6.62140565176413
"Wildfire",7.55851674304564
"Wildfire",7.86901937649902
"Wildfire",9.33459133431404
"Prescribed Fire",8.06620756800626
"Wildfire",8.59581951187143
"Prescribed Fire",7.67042852219069
"Unknown",6.61606518513282
"Prescribed Fire",8.69181854157572
"Wildfire",7.99226864327075
"Wildfire",7.8659554139335
"Prescribed Fire",9.68346412855816
"Unknown",7.20934025660291
"Wildfire",10.460614531669
"Wildfire",7.6515955738576
"Wildfire",7.07072410726028
"Wildfire",7.05272104923232
"Wildfire",11.5948924738342
"Wildfire",8.090708716084
"Prescribed Fire",7.61628356158038
"Prescribed Fire",6.59167373200866
"Wildfire",7.72134861261795
"Prescribed Fire",7.32118855673948
"Prescribed Fire",7.03085747611612
"Wildfire",6.66057514983969
"Wildfire",6.99301512293296
"Wildfire",9.17097564845391
"Wildfire",7.4899708988348
"Wildfire",6.91968384984741
"Prescribed Fire",6.70686233660275
"Wildfire",7.95717732345947
"Wildfire",7.55013534248843
"Wildfire",8.39321601159653
"Wildfire",8.70797882662232
"Wildfire",7.07749805356923
"Wildfire",7.61628356158038
"Prescribed Fire",6.75693238924755
"Prescribed Fire",7.77863014732581
"Wildfire",7.07411681619736
"Prescribed Fire",6.53087762772588
"Wildfire",10.6679316149781
"Prescribed Fire",6.96508034560141
"Unknown",8.65938695711941
"Unknown",7.00940893270864
"Wildfire",7.44833386089748
"Prescribed Fire",7.60589000105312
"Prescribed Fire",7.5963923040642
"Prescribed Fire",6.72503364216684
"Prescribed Fire",7.1785454837637
"Wildfire",8.61177583390219
"Prescribed Fire",6.52502965784346
"Wildfire",8.29779262638086
"Wildfire",7.32052696227274
"Wildfire",8.6351539890498
"Wildfire",7.34794382314869
"Wildfire",8.4446224985814
"Wildfire",7.09754885061479
"Prescribed Fire",7.56475701290573
"Wildfire",7.32184971378836
"Wildfire",6.58479139238572
"Wildfire",7.76853330092603
"Wildfire",9.21443198987944
"Prescribed Fire",6.32435896238131
"Prescribed Fire",6.59987049921284
"Wildfire",7.17011954344963
"Wildfire",9.75487152820734
"Wildfire",7.18538701558042
"Wildfire",8.4707303170059
"Wildfire",8.46547875572956
"Prescribed Fire",7.63675211243578
"Wildfire",8.98732181285012
"Prescribed Fire",6.96413561241824
"Prescribed Fire",6.93828448401696
"Wildfire",9.54916697775114
"Prescribed Fire",8.16507925880507
"Prescribed Fire",6.27664348934164
"Prescribed Fire",8.19808924895612
"Wildfire",7.55433482372575
"Wildfire",7.04403289727469
"Wildfire",7.93773177526011
"Wildfire",7.66293785046154
"Wildfire",8.75966867102994
"Wildfire",7.56941179245071
"Prescribed Fire",8.03171037532204
"Wildfire",9.44667651707638
"Wildfire",8.10530751550515
"Wildfire",8.67641669696422
"Wildfire",8.1961611392829
"Wildfire",10.3327993871186
"Prescribed Fire",8.04141290939305
"Wildfire",8.86446405527968
"Wildfire",7.45587668749182
"Wildfire",9.49190376341979
"Wildfire",7.75747876658418
"Wildfire",8.03171037532204
"Prescribed Fire",7.08422642209792
"Prescribed Fire",7.62070508683826
"Wildfire",9.89399261797433
"Prescribed Fire",7.87131120332341
"Prescribed Fire",6.54678541076052
"Wildfire",7.20414929203594
"Prescribed Fire",8.68236858937522
"Wildfire",6.25766758788264
"Wildfire",8.98406692765304
"Wildfire",7.51806418123308
"Wildfire",8.17948018535889
"Unknown",9.72537711651364
"Wildfire",7.90948949267376
"Wildfire",7.47986413116503
"Wildfire",7.03174125876313
"Wildfire",10.3196288006415
"Wildfire",8.99887832543581
"Wildfire",8.49780647761605
"Wildfire",7.20785987143248
"Prescribed Fire",7.15773548424991
"Wildfire",7.83794891602528
"Wildfire",7.45760928971561
"Wildfire",7.26122509197192
"Wildfire",8.2190566610606
"Prescribed Fire",6.27476202124194
"Wildfire",7.02464903045364
"Wildfire",7.38461038317697
"Wildfire",8.11999382772511
"Wildfire",7.14913159855741
"Wildfire",9.55123140275911
"Wildfire",7.82124208352356
"Wildfire",6.45990445437753
"Wildfire",8.35913488675796
"Wildfire",12.6199886110079
"Wildfire",7.73280753042202
"Wildfire",10.1898312297364
"Wildfire",7.17165682276851
"Wildfire",6.92067150424868
"Wildfire",8.82688134413063
"Wildfire",8.35725915349991
"Wildfire",7.51860721681525
"Wildfire",7.20563517641036
"Wildfire",9.09076823683534
"Wildfire",8.76092337633884
"Wildfire",7.28207365809346
"Prescribed Fire",6.91572344863131
"Prescribed Fire",7.11882624906208
"Wildfire",7.91571319938212
"Wildfire",8.29454951514368
"Wildfire",7.53155238140729
"Wildfire",8.06022424044096
"Wildfire",7.52886925664225
"Wildfire",7.16317239084664
"Wildfire",8.03430693633949
"Wildfire",8.17526610411206
"Wildfire",6.91671502035361
"Wildfire",9.28952116985062
"Unknown",7.00033446027523
"Wildfire",8.55313931818971
"Wildfire",9.15027184551006
"Wildfire",7.39878627541995
"Wildfire",7.66622192566273
"Wildfire",8.52793528794814
"Wildfire",7.1785454837637
"Prescribed Fire",7.53047999524554
"Wildfire",7.29844510150815
"Prescribed Fire",6.82979373751242
"Prescribed Fire",6.91869521902047
"Prescribed Fire",7.87473912517181
"Prescribed Fire",6.30991827822652
"Prescribed Fire",8.07121853996986
"Wildfire",7.74630066223144
"Prescribed Fire",6.64509096950564
"Prescribed Fire",7.57814547241947
"Wildfire",8.70201162840878
"Wildfire",6.96979066990159
"Prescribed Fire",6.72142570079064
"Wildfire",8.67675776108758
"Wildfire",6.98564181763921
"Wildfire",8.83927669058535
"Prescribed Fire",8.3291754420774
"Wildfire",9.18049952996516
"Wildfire",8.93168411073171
"Prescribed Fire",8.43359416753992
"Prescribed Fire",7.70841066725737
"Prescribed Fire",7.79234892411304
"Wildfire",7.66481578528574
"Wildfire",7.43543801981455
"Wildfire",9.31145187334459
"Prescribed Fire",6.81014245011514
"Wildfire",8.12296471523406
"Prescribed Fire",7.62021477057445
"Wildfire",8.49453850085143
"Prescribed Fire",7.98956044933387
"Wildfire",7.53101633207792
"Prescribed Fire",7.04403289727469
"Wildfire",6.92461239604856
"Prescribed Fire",7.62413058566129
"Prescribed Fire",6.85856503479136
"Wildfire",7.42892719480227
"Wildfire",7.15695636461564
"Wildfire",8.68862230704377
"Prescribed Fire",7.46508273639955
"Wildfire",8.31287139434261
"Prescribed Fire",8.15908865466791
"Wildfire",6.66185474054531
"Wildfire",6.72982407048948
"Prescribed Fire",7.94732502701646
"Prescribed Fire",8.34283980427146
"Prescribed Fire",7.72929567431048
"Prescribed Fire",9.60163894016677
"Unknown",6.90775527898214
"Prescribed Fire",7.17011954344963
"Prescribed Fire",8.23217423638394
"Wildfire",7.39079852173568
"Prescribed Fire",6.50428817353665
"Wildfire",7.04315991598834
"Prescribed Fire",8.53385363230935
"Wildfire",6.53813982376767
"Unknown",7.50328963067508
"Wildfire",10.1596402574573
"Prescribed Fire",7.09589322109753
"Wildfire",6.25382881157547
"Wildfire",8.70533113353163
"Wildfire",7.21597500265147
"Prescribed Fire",7.40367029001237
"Wildfire",7.43661726523423
"Wildfire",7.92732436030979
"Prescribed Fire",7.11151211649616
"Wildfire",8.21419441485256
"Wildfire",8.13358741766097
"Prescribed Fire",8.01928379291679
"Wildfire",7.97625194374562
"Prescribed Fire",7.04228617193974
"Prescribed Fire",7.29437729928882
"Prescribed Fire",8.03106018024062
"Unknown",6.98564181763921
"Prescribed Fire",8.00636756765025
"Wildfire",7.19593722647557
"Wildfire",7.26542972325395
"Wildfire",7.04925484125584
"Wildfire",7.1276936993474
"Prescribed Fire",6.79234442747081
"Wildfire",7.54697411751653
"Wildfire",7.1785454837637
"Wildfire",6.41673228251233
"Wildfire",6.4377516497364
"Wildfire",6.61472560020376
"Wildfire",7.33693691370762
"Prescribed Fire",6.28599809450886
"Wildfire",6.50128967054039
"Wildfire",7.1777824161952
"Wildfire",7.24992553671799
"Prescribed Fire",6.44413125670044
"Wildfire",7.31388683163346
"Wildfire",7.34148385236316
"Wildfire",9.52952111148733
"Prescribed Fire",6.29156913955832
"Prescribed Fire",7.1276936993474
"Wildfire",6.41836493593621
"Prescribed Fire",7.08506429395255
"Prescribed Fire",7.22693601849329
"Wildfire",7.97865372908273
"Prescribed Fire",9.23610557986221
"Prescribed Fire",7.87169266432365
"Prescribed Fire",7.6377164326648
"Prescribed Fire",7.9592759601164
"Prescribed Fire",6.49375383985169
"Prescribed Fire",7.12929754892937
"Prescribed Fire",7.78113850984502
"Wildfire",9.22700081286929
"Prescribed Fire",6.87316383421252
"Prescribed Fire",6.48920493132532
"Prescribed Fire",7.81520706218909
"Prescribed Fire",6.66440902035041
"Prescribed Fire",6.68710860786651
"Prescribed Fire",7.16162200293919
"Prescribed Fire",7.46221493976819
"Prescribed Fire",6.31716468674728
"Prescribed Fire",6.77764659363512
"Prescribed Fire",7.13807303404435
"Unknown",7.13489085156588
"Prescribed Fire",7.22183582528845
"Prescribed Fire",6.57228254269401
"Wildfire",7.58426481838906
"Prescribed Fire",6.47543271670409
"Prescribed Fire",6.67959918584438
"Prescribed Fire",7.25205395185281
"Prescribed Fire",7.84149292446001
"Prescribed Fire",7.43307534889858
"Prescribed Fire",6.30627528694802
"Wildfire",7.29776828253138
"Prescribed Fire",7.14124512235049
"Prescribed Fire",6.8501261661455
"Prescribed Fire",6.31535800152233
"Prescribed Fire",6.77992190747225
"Prescribed Fire",7.07580886397839
"Prescribed Fire",6.68461172766793
"Prescribed Fire",6.42971947803914
"Prescribed Fire",8.03980234373648
"Unknown",7.73193072194849
"Wildfire",8.37054761107475
"Prescribed Fire",6.35262939631957
"Prescribed Fire",8.4885879344059
"Prescribed Fire",6.69208374250663
"Prescribed Fire",6.66185474054531
"Wildfire",6.99668148817654
"Wildfire",7.62705741701893
"Prescribed Fire",7.19218205871325
"Prescribed Fire",7.32514895795557
"Prescribed Fire",8.09651291750159
"Prescribed Fire",6.69579891705849
"Prescribed Fire",7.24850407237061
"Wildfire",7.56734567601324
"Wildfire",7.91425227874244
"Prescribed Fire",7.13966033596492
"Prescribed Fire",7.06390396147207
"Prescribed Fire",6.22059017009974
"Wildfire",6.25575004175337
"Wildfire",7.0833878476253
"Prescribed Fire",7.23921497377981
"Prescribed Fire",7.13489085156588
"Prescribed Fire",7.70751219460034
"Prescribed Fire",6.48157712927643
"Wildfire",6.48768401848461
"Wildfire",7.83991936001258
"Wildfire",8.03106018024062
"Prescribed Fire",7.43602781635185
"Prescribed Fire",8.1721644521119
"Wildfire",6.89871453432999
"Prescribed Fire",7.11558212618445
"Prescribed Fire",6.74875954749168
"Prescribed Fire",7.92840602618053
"Prescribed Fire",7.38647084882989
"Prescribed Fire",6.5510803350434
"Prescribed Fire",6.33327962813969
"Prescribed Fire",6.93439720992856
"Prescribed Fire",7.69120009752286
"Prescribed Fire",7.29097477814298
"Prescribed Fire",9.03884005381381
"Prescribed Fire",7.24064969425547
"Prescribed Fire",6.47543271670409
"Prescribed Fire",6.5792512120101
"Prescribed Fire",7.53529670244409
"Prescribed Fire",6.29526600143965
"Prescribed Fire",6.24222326545517
"Prescribed Fire",7.61726781362835
"Prescribed Fire",7.70120018085745
"Prescribed Fire",6.45990445437753
"Prescribed Fire",7.50823877467866
"Prescribed Fire",6.45676965557216
"Prescribed Fire",7.16857989726403
"Prescribed Fire",7.43720636687129
"Wildfire",7.69938940625674
"Prescribed Fire",6.67456139181443
"Prescribed Fire",7.33953769540767
"Prescribed Fire",8.33567131479285
"Prescribed Fire",6.72623340235875
"Wildfire",8.13270648969326
"Prescribed Fire",6.9037472575846
"Prescribed Fire",7.95962530509811
"Prescribed Fire",6.71052310945243
"Prescribed Fire",6.80572255341699
"Prescribed Fire",8.16735198705607
"Prescribed Fire",7.92334821193015
"Prescribed Fire",7.74196789982069
"Prescribed Fire",7.03262426102801
"Prescribed Fire",7.16549347506085
"Prescribed Fire",6.90975328164481
"Prescribed Fire",6.82762923450285
"Prescribed Fire",7.48717369421374
"Wildfire",6.65544035036765
"Prescribed Fire",7.11558212618445
"Prescribed Fire",6.21860011969173
"Prescribed Fire",6.56103066589657
"Prescribed Fire",6.76849321164863
"Prescribed Fire",6.59167373200866
"Prescribed Fire",6.96318998587024
"Prescribed Fire",7.21964204013074
"Wildfire",7.0057890192535
"Prescribed Fire",7.61726781362835
"Prescribed Fire",8.1744211526465
"Prescribed Fire",8.84520113533958
"Wildfire",6.54821910276237
"Prescribed Fire",7.47420480649612
"Prescribed Fire",7.0604763659998
"Prescribed Fire",6.57368016696065
"Prescribed Fire",7.07411681619736
"Prescribed Fire",6.50428817353665
"Prescribed Fire",7.48380668766583
"Prescribed Fire",8.36637030168165
"Prescribed Fire",7.0057890192535
"Prescribed Fire",6.47543271670409
"Wildfire",9.12750209366718
"Prescribed Fire",6.71659477352098
"Prescribed Fire",6.880384082186
"Prescribed Fire",6.57786135772105
"Prescribed Fire",6.85118492749374
"Prescribed Fire",7.77695440332244
"Prescribed Fire",7.66105638236183
"Prescribed Fire",7.51316354523408
"Prescribed Fire",7.41336733569524
"Prescribed Fire",6.54678541076052
"Prescribed Fire",7.09340462586877
"Prescribed Fire",6.98564181763921
"Prescribed Fire",6.88550967003482
"Prescribed Fire",7.29369772060144
"Wildfire",8.70350676947973
"Wildfire",8.24774388722552
"Wildfire",7.8984110928116
"Prescribed Fire",7.01571242048723
"Prescribed Fire",7.722677516468
"Prescribed Fire",7.09672137849476
"Prescribed Fire",7.15305163493748
"Prescribed Fire",6.88141130364254
"Prescribed Fire",6.68336094576627
"Prescribed Fire",6.70318811324086
"Prescribed Fire",6.78897174299217
"Prescribed Fire",6.3491389913798
"Prescribed Fire",6.87212810133899
"Prescribed Fire",7.57353126274595
"Prescribed Fire",6.60934924316738
"Wildfire",6.35088571671474
"Prescribed Fire",7.32974968904151
"Prescribed Fire",6.34212141872115
"Prescribed Fire",7.92443418488756
"Prescribed Fire",8.17357548663415
"Prescribed Fire",6.32076829425058
"Prescribed Fire",7.41397029019044
"Wildfire",8.82217476094608
"Prescribed Fire",6.60934924316738
"Prescribed Fire",6.55250788703459
"Prescribed Fire",6.72262979485545
"Prescribed Fire",7.63723438878947
"Prescribed Fire",6.58892647753352
"Prescribed Fire",7.17548971362422
"Prescribed Fire",6.68586094706836
"Prescribed Fire",6.53524127101366
"Prescribed Fire",6.30261897574491
"Wildfire",7.41517510961329
"Prescribed Fire",6.33682573114644
"Prescribed Fire",6.84800527457636
"Wildfire",7.08673793451058
"Wildfire",7.52833176670725
"Prescribed Fire",8.35090245169481
"Prescribed Fire",7.12528309151071
"Prescribed Fire",6.8596149036542
"Prescribed Fire",7.40731771046942
"Prescribed Fire",7.54697411751653
"Wildfire",7.90801944463247
"Wildfire",7.58120982619635
"Prescribed Fire",6.90475076996184
"Prescribed Fire",8.39525152061099
"Prescribed Fire",6.94505106372583
"Prescribed Fire",7.84227877911735
"Prescribed Fire",7.08673793451058
"Prescribed Fire",6.71417052990947
"Prescribed Fire",7.27862894232068
"Wildfire",6.76619171466035
"Wildfire",8.09498875930377
"Wildfire",7.52294091807237
"Wildfire",6.65801104587075
"Wildfire",6.67834211465433
"Prescribed Fire",8.43988008831357
"Prescribed Fire",6.92362862813843
"Prescribed Fire",7.52240023138712
"Prescribed Fire",7.2902928824466
"Prescribed Fire",7.21450441415114
"Prescribed Fire",7.86710550031674
"Prescribed Fire",7.96102146588337
"Prescribed Fire",7.30182234213793
"Wildfire",6.94408720822953
"Prescribed Fire",6.7202201551353
"Wildfire",7.454719949364
"Prescribed Fire",6.86693328446188
"Prescribed Fire",6.7202201551353
"Prescribed Fire",7.17930796950403
"Prescribed Fire",6.94119005506837
"Prescribed Fire",6.23441072571837
"Prescribed Fire",7.34729970074316
"Prescribed Fire",7.9755646584952
"Prescribed Fire",8.37770121259764
"Wildfire",6.361302477573
"Prescribed Fire",6.85540879860993
"Prescribed Fire",7.18916773842032
"Wildfire",7.0647590277918
"Prescribed Fire",7.04403289727469
"Prescribed Fire",6.58617165485467
"Prescribed Fire",7.04053639021596
"Prescribed Fire",6.70073110954781
"Prescribed Fire",6.59441345974978
"Wildfire",7.48661331313996
"Prescribed Fire",7.08086789669078
"Prescribed Fire",7.55118686729615
"Prescribed Fire",7.69893619981345
"Prescribed Fire",6.40191719672719
"Prescribed Fire",6.77764659363512
"Prescribed Fire",6.89060912014717
"Wildfire",6.93634273583405
"Wildfire",8.22764270790443
"Wildfire",8.97815607600982
"Wildfire",10.0444661457957
"Wildfire",7.39756153552405
"Wildfire",7.76174498465891
"Prescribed Fire",6.74993119378857
"Prescribed Fire",7.76937860951398
"Prescribed Fire",6.5694814204143
"Wildfire",6.4707995037826
"Wildfire",7.77695440332244
"Prescribed Fire",6.6052979209482
"Prescribed Fire",6.53087762772588
"Wildfire",6.59030104819669
"Wildfire",7.1777824161952
"Wildfire",6.50578406012823
"Wildfire",6.7900972355139
"Wildfire",6.44413125670044
"Wildfire",6.95463886488099
"Wildfire",7.55381085200823
"Wildfire",6.83947643822884
"Wildfire",6.89162589705225
"Prescribed Fire",7.18690102041163
"Prescribed Fire",6.87316383421252
"Wildfire",6.62140565176413
"Wildfire",6.3491389913798
"Wildfire",7.88344635413774
"Wildfire",6.64509096950564
"Prescribed Fire",6.59441345974978
"Prescribed Fire",6.81234509417748
"Wildfire",6.98749024700099
"Prescribed Fire",7.91717198884578
"Wildfire",6.97260625130175
"Wildfire",7.18311170174328
"Prescribed Fire",6.65157187358973
"Prescribed Fire",6.53524127101366
"Prescribed Fire",7.99867136101578
"Prescribed Fire",7.67508185771633
"Prescribed Fire",7.35308192051543
"Wildfire",7.82963038915019
"Wildfire",8.66008067896479
"Prescribed Fire",7.61677580869837
"Prescribed Fire",7.568895663407
"Prescribed Fire",8.02747653086048
"Prescribed Fire",7.06390396147207
"Prescribed Fire",7.01121398735037
"Prescribed Fire",6.59714570188665
"Prescribed Fire",7.07242190053737
"Prescribed Fire",6.41999492814714
"Prescribed Fire",7.13489085156588
"Prescribed Fire",6.88653164253051
"Prescribed Fire",6.97914527506881
"Prescribed Fire",8.10530751550515
"Prescribed Fire",7.51697722460432
"Wildfire",8.10500553754725
"Wildfire",8.27333659850449
"Wildfire",7.84776253747361
"Wildfire",7.37400185935016
"Prescribed Fire",7.90322680873073
"Prescribed Fire",6.86797440897029
"Prescribed Fire",9.22965268300856
"Wildfire",8.37008432637803
"Wildfire",6.46458830368996
"Wildfire",7.42416528104203
"Prescribed Fire",6.71295620067707
"Prescribed Fire",7.21890970761906
"Wildfire",7.25134498337221
"Wildfire",11.2563285373968
"Wildfire",8.04750951098142
"Wildfire",10.0821357039638
"Wildfire",9.43084043234498
"Wildfire",8.77894188184151
"Wildfire",11.0788448096156
"Wildfire",7.11639414409346
"Wildfire",10.4944358807758
"Wildfire",6.97541392745595
"Wildfire",7.20711885620776
"Wildfire",10.052079956586
"Wildfire",9.7469506947159
"Wildfire",9.81104326214485
"Wildfire",7.11558212618445
"Wildfire",7.08506429395255
"Prescribed Fire",7.82484569102686
"Wildfire",7.7367436824535
"Prescribed Fire",9.00993630763146
"Wildfire",9.024974184996
"Wildfire",7.75747876658418
"Wildfire",7.28344822875663
"Prescribed Fire",8.39615486303918
"Prescribed Fire",8.04173471148754
"Wildfire",6.95844839329766
"Wildfire",8.98969370086056
"Wildfire",7.27239839257005
"Wildfire",8.33423142973486
"Wildfire",7.9043348420851
"Wildfire",6.96224346426621
"Prescribed Fire",7.72356247227797
"Prescribed Fire",6.3818160174061
"Prescribed Fire",7.63964228785801
"Prescribed Fire",6.25190388316589
"Prescribed Fire",8.11042723757502
"Prescribed Fire",6.38856140554563
"Prescribed Fire",6.50128967054039
"Wildfire",6.7286286130847
"Prescribed Fire",6.40191719672719
"Prescribed Fire",7.53689712956617
"Wildfire",8.07464907506665
"Wildfire",7.17242457712485
"Wildfire",7.03174125876313
"Prescribed Fire",6.63987583382654
"Prescribed Fire",6.24222326545517
"Prescribed Fire",6.80461452006262
"Prescribed Fire",7.33106030521863
"Prescribed Fire",6.26339826259162
"Wildfire",7.35946763825562
"Wildfire",8.38297584929643
"Prescribed Fire",6.87832646829133
"Prescribed Fire",6.85540879860993
"Prescribed Fire",7.03878354138854
"Prescribed Fire",6.96979066990159
"Prescribed Fire",6.71780469502369
"Prescribed Fire",7.48717369421374
"Prescribed Fire",6.87419849545329
"Prescribed Fire",7.57712193087668
"Prescribed Fire",6.23832462503951
"Prescribed Fire",7.83676478326407
"Wildfire",7.80994708647679
"Wildfire",6.90975328164481
"Prescribed Fire",7.01391547481053
"Wildfire",7.57865685059476
"Wildfire",7.67042852219069
"Wildfire",7.08170858610557
"Wildfire",7.41997992366183
"Wildfire",7.88382321489215
"Wildfire",7.25063551189868
"Wildfire",8.68879078484722
"Prescribed Fire",6.49072353450251
"Prescribed Fire",6.37331978957701
"Prescribed Fire",6.98193467715639
"Prescribed Fire",8.3020178097512
"Wildfire",8.0013550258267
"Wildfire",8.36637030168165
"Wildfire",6.94793706861497
"Wildfire",8.49964003216865
"Wildfire",7.35436233042148
"Wildfire",7.68570306123455
"Wildfire",7.71735127218533
"Wildfire",7.87891291229713
"Wildfire",8.19505769089508
"Wildfire",8.79754848848156
"Prescribed Fire",7.69028602067677
"Prescribed Fire",6.74993119378857
"Prescribed Fire",6.50727771238501
"Prescribed Fire",7.0647590277918
"Wildfire",7.48436864328613
"Wildfire",9.25378292981902
"Wildfire",9.79662591075203
"Wildfire",9.08193865717166
"Wildfire",7.96450336355155
"Wildfire",8.10198073185319
"Wildfire",7.39326309476384
"Wildfire",8.09712193091871
"Wildfire",7.51425465281641
"Prescribed Fire",6.4085287910595
"Wildfire",7.21376830811864
"Prescribed Fire",7.14282740116162
"Prescribed Fire",6.45676965557216
"Prescribed Fire",7.3178761986265
"Prescribed Fire",7.59287028784482
"Prescribed Fire",7.06304816338817
"Prescribed Fire",6.56103066589657
"Wildfire",7.70300768247924
"Prescribed Fire",6.90073066404517
"Prescribed Fire",6.73459165997295
"Prescribed Fire",7.95892649305011
"Prescribed Fire",7.21597500265147
"Prescribed Fire",8.38776764397578
"Prescribed Fire",7.01301578963963
"Wildfire",8.37976851550457
"Prescribed Fire",6.47697236288968
"Prescribed Fire",6.67203294546107
"Prescribed Fire",7.50273821075485
"Prescribed Fire",6.65027904858742
"Prescribed Fire",6.79570577517351
"Prescribed Fire",7.70345904786717
"Prescribed Fire",7.49997654095212
"Prescribed Fire",7.29097477814298
"Wildfire",7.65775527113487
"Prescribed Fire",6.78219205600679
"Prescribed Fire",6.76388490856244
"Prescribed Fire",7.02108396428914
"Prescribed Fire",6.98100574072173
"Prescribed Fire",7.43838353004431
"Prescribed Fire",6.88141130364254
"Prescribed Fire",6.55677835615804
"Prescribed Fire",7.38150189450671
"Wildfire",7.29709100516042
